UPRN,YearMonth,CO2_EMISS_CURR_PER_FLOOR_AREA,ENERGY_CONSUMPTION_CURRENT,Estimated Energy_DOM_rf (kwh/m2)
5017519.0,2020-09,37,209,165.83078448773458
5063233.0,2020-09,69,392,94.45752779442788
5074741.0,2020-09,66,373,187.5174839493839
6060957.0,2020-09,21,121,228.1546932012432
12036286.0,2020-09,45,255,292.6122569348952
12082532.0,2020-09,40,226,249.67223391053392
12171261.0,2020-09,34,204,166.609860966811
34051557.0,2020-09,21,119,219.83670315240317
34129395.0,2020-09,156,924,242.30629623154624
46001622.0,2020-09,62,352,92.5037926684426
46038600.0,2020-09,32,181,205.95966164946168
48015520.0,2020-09,36,206,297.073820787709
48059290.0,2020-09,45,258,190.42756547896548
100006963.0,2020-09,39,188,477.6574986291487
100009576.0,2020-09,59,332,294.50480569985575
100045579.0,2020-09,38,214,225.94764033189034
121021764.0,2020-09,30,173,495.9785017704519
128011311.0,2020-09,28,158,230.89882159507158
128048806.0,2020-09,23,132,149.1995297813299
200076274.0,2020-09,34,190,205.97087581862587
200120371.0,2020-09,48,269,136.5835150793651
200133802.0,2020-09,56,322,116.72176385281401
202030731.0,2020-09,47,265,222.8802216283716
202077605.0,2020-09,42,236,235.33859417249417
207032034.0,2020-09,26,150,162.45282147231848
207130655.0,2020-09,37,207,210.88488492063493
207190100.0,2020-09,23,130,641.7916145743143
217002605.0,2020-09,77,456,565.3098694250191
217031002.0,2020-09,56,317,294.19205715950716
217031971.0,2020-09,42,241,285.23632307529067
5300052915.0,2020-09,47,267,271.8320063492063
5300095673.0,2020-09,52,297,185.2002115884116
5870017705.0,2020-09,35,195,295.58421143856145
5870109048.0,2020-09,33,191,159.0712673160173
10001267152.0,2020-09,16,94,210.32638599733605
10003980866.0,2020-09,57,339,123.57012157287147
10008224621.0,2020-09,26,147,320.49148508713506
10008311337.0,2020-09,33,197,201.68530016095013
10010221195.0,2020-09,38,214,628.3231461760463
10010224516.0,2020-09,15,89,241.57042277722277
10013532447.0,2020-09,17,94,291.5970507270507
10023219424.0,2020-09,15,84,288.68465725385727
10024344442.0,2020-09,17,98,266.1990804362304
10033421314.0,2020-09,40,226,172.01991415251416
10033563742.0,2020-09,24,137,175.56022950382948
10034511053.0,2020-09,13,72,150.1089739815739
10070241201.0,2020-09,41,243,199.30868650793653
10070706116.0,2020-09,22,125,242.30503718503718
10095441223.0,2020-09,30,169,190.4683799422799
100020204947.0,2020-09,27,152,171.67957856587856
100020251431.0,2020-09,81,479,275.23321777666774
100020446337.0,2020-09,39,224,254.30160501720502
100020595965.0,2020-09,47,267,263.70543261183263
100020941871.0,2020-09,46,262,165.32031932511933
100020967051.0,2020-09,34,192,272.39992501942504
100020975760.0,2020-09,24,138,198.06324364524366
100021004777.0,2020-09,36,205,246.8550795815296
100021026943.0,2020-09,48,274,295.79660764790765
100021027248.0,2020-09,72,424,160.72875584970586
100021059504.0,2020-09,38,213,331.43232130647135
100021178114.0,2020-09,36,207,303.4537201520702
100021308177.0,2020-09,44,298,233.5900925019425
100021312346.0,2020-09,23,131,279.29138403557226
100021346604.0,2020-09,40,227,292.7269722999223
100021356315.0,2020-09,31,174,212.2775967920968
100021377220.0,2020-09,55,312,165.8507717116217
100021384616.0,2020-09,27,152,201.7866838772339
100021478522.0,2020-09,35,202,289.46203134643133
100021534516.0,2020-09,43,243,232.75640594405596
100021577760.0,2020-09,58,279,161.64662992562984
100021579710.0,2020-09,36,207,449.07148875013866
100021858642.0,2020-09,22,127,167.13720278055285
100021887014.0,2020-09,33,196,338.156421006771
100021901775.0,2020-09,25,144,243.9562306915307
100022204387.0,2020-09,46,259,134.04802310467318
100022239395.0,2020-09,40,229,253.5711935897436
100022316723.0,2020-09,36,209,257.98087953990455
100022332801.0,2020-09,45,254,352.6436419658773
100022521817.0,2020-09,47,269,268.7167556998557
100022547781.0,2020-09,43,247,208.09990158730162
100022567125.0,2020-09,30,169,96.07061805416805
100022619213.0,2020-09,35,223,220.29864502164503
100022771844.0,2020-09,19,109,211.88901520146518
100023256805.0,2020-09,36,205,296.86136038961035
200000305859.0,2020-09,63,359,275.1559242646243
200000472121.0,2020-09,22,124,303.0326543678544
200003392913.0,2020-09,44,250,216.85746279831284
200003414335.0,2020-09,40,235,265.69514471639474
200003424422.0,2020-09,18,101,437.25352790542803
200003447579.0,2020-09,24,135,343.66018589743584
200003461036.0,2020-09,43,246,284.7621747474747
5020714.0,2020-10,27,156,189.77327192252187
5101283.0,2020-10,23,129,134.14274856254843
6024192.0,2020-10,26,147,289.08901703296704
6054214.0,2020-10,27,155,213.5166064935065
6061112.0,2020-10,67,394,150.79656849261852
6078288.0,2020-10,58,345,245.499935009435
6361227.0,2020-10,25,145,262.69658346653347
48023372.0,2020-10,39,222,265.12072174769673
121026389.0,2020-10,27,154,187.00369913974913
128008374.0,2020-10,51,292,266.8739934953935
128021170.0,2020-10,27,152,185.7093337939838
128033009.0,2020-10,50,282,444.5185748362749
207191582.0,2020-10,80,472,257.68077503607503
217022805.0,2020-10,72,426,239.94815753690753
217074469.0,2020-10,37,210,281.21852926517926
217086599.0,2020-10,47,269,214.63682430347427
217108285.0,2020-10,28,165,172.05535825285824
5300045518.0,2020-10,40,227,146.28646880341884
5870082467.0,2020-10,49,289,213.2027128427128
10000443313.0,2020-10,17,100,425.0845025197024
10001266979.0,2020-10,28,163,117.22375296370296
10002266427.0,2020-10,16,91,231.04244336219335
10008322695.0,2020-10,19,107,700.6537341269845
10009006825.0,2020-10,55,325,155.1303447718948
10009010070.0,2020-10,40,225,115.2140554834055
10009147988.0,2020-10,43,243,434.0582686868687
10010196782.0,2020-10,29,163,193.88896974691974
10010205317.0,2020-10,35,199,241.11638483738483
10010223217.0,2020-10,32,189,117.01218494283492
10013152229.0,2020-10,19,107,289.56927010212013
10014034691.0,2020-10,17,96,238.14244915084916
10014074349.0,2020-10,19,108,156.63452229992228
10023193163.0,2020-10,22,131,158.4234996669997
10033615090.0,2020-10,23,131,278.0252183594184
10034913635.0,2020-10,27,161,146.2657347041847
10070025995.0,2020-10,34,203,270.8500848484848
10070244963.0,2020-10,21,119,222.99411996891996
100020648526.0,2020-10,26,147,357.5396810633812
100020673006.0,2020-10,32,184,180.1927592352093
100021045241.0,2020-10,24,139,346.5946395271395
100021082712.0,2020-10,27,152,113.73154174714185
100021306750.0,2020-10,41,232,202.69213320290814
100021366104.0,2020-10,65,370,161.1546037629038
100021371138.0,2020-10,34,194,272.944666983017
100021385172.0,2020-10,108,637,219.2509945887446
100021759133.0,2020-10,34,193,209.74794377844376
100021775924.0,2020-10,76,449,388.24314951159954
100021818403.0,2020-10,34,193,143.1536862970362
100021872107.0,2020-10,52,297,388.75081618381614
100021907577.0,2020-10,68,385,241.5606568043068
100021925668.0,2020-10,58,329,165.9571607392608
100022220428.0,2020-10,25,143,273.4836621822622
100022280531.0,2020-10,59,351,271.20365275835275
100022593291.0,2020-10,52,292,363.90666412476406
100022622765.0,2020-10,27,156,110.52303424908425
100022661688.0,2020-10,30,173,301.8515157009657
100022721070.0,2020-10,32,184,138.60412958707963
100022761693.0,2020-10,47,265,210.5177437950938
100022762048.0,2020-10,42,240,209.167900949051
100022781470.0,2020-10,33,187,119.82873574203579
200001216619.0,2020-10,50,286,120.7051775169275
200003490685.0,2020-10,24,138,284.70561632256636
200003747894.0,2020-10,27,156,111.96989079254101
5069486.0,2020-11,48,263,155.6016350205351
5100606.0,2020-11,41,233,179.76252113997123
6002276.0,2020-11,24,137,200.68722251082252
6025929.0,2020-11,48,271,248.0394055888556
6068828.0,2020-11,32,182,317.51816648906646
6086678.0,2020-11,79,467,391.7385468975468
6166255.0,2020-11,24,135,219.8516634920635
6170903.0,2020-11,18,105,201.6132411727162
12077401.0,2020-11,26,151,532.7031773337773
12107150.0,2020-11,79,464,259.1862598845599
12107152.0,2020-11,67,395,215.70103196248195
12160816.0,2020-11,88,522,303.1495570984571
46050145.0,2020-11,24,134,310.2922956876457
100070148.0,2020-11,22,125,148.28646594516601
121028368.0,2020-11,41,231,232.15986990231988
121044246.0,2020-11,36,205,347.95291810134313
128036721.0,2020-11,46,261,104.48344218004215
200057395.0,2020-11,59,347,433.0829613497614
200196376.0,2020-11,58,345,206.84444206349207
202079159.0,2020-11,34,194,150.38268655233657
202091455.0,2020-11,31,177,144.25702280497276
207110782.0,2020-11,43,241,204.8495320845821
207144589.0,2020-11,43,257,283.43735
217057660.0,2020-11,73,430,207.49029465534466
217058779.0,2020-11,135,797,148.47213823398823
217109867.0,2020-11,45,265,137.96872413697434
5870046958.0,2020-11,35,197,135.24605714285713
10000443666.0,2020-11,37,212,285.6975551948052
10008313705.0,2020-11,32,191,206.93760600510598
10008355880.0,2020-11,89,524,128.527749045399
10008999277.0,2020-11,37,209,193.12338535353535
10010231168.0,2020-11,18,103,412.05825217005224
10023228715.0,2020-11,22,127,253.67201515151515
10070249045.0,2020-11,24,138,176.8891918081918
10090384403.0,2020-11,33,186,221.7823715007215
10090504343.0,2020-11,57,337,302.04680890775893
100020619498.0,2020-11,36,205,182.11718499833498
100020981277.0,2020-11,47,264,232.67993933843934
100021041487.0,2020-11,37,213,209.4923379287379
100021233451.0,2020-11,28,160,164.1416049395049
100021516914.0,2020-11,38,215,192.2691192196692
100021581875.0,2020-11,25,143,327.43563249528256
100021584272.0,2020-11,59,334,132.3969325285826
100021862420.0,2020-11,41,233,145.3136112887113
100022305407.0,2020-11,34,193,239.8547617993118
100022663970.0,2020-11,36,206,269.4325288822289
100022664032.0,2020-11,39,223,208.702255000555
100022681752.0,2020-11,46,258,347.1433710400712
100022703355.0,2020-11,37,211,97.72599235209225
100022780259.0,2020-11,46,271,118.64315598845593
100023268686.0,2020-11,27,153,178.35511573426578
100023620730.0,2020-11,68,400,191.40797824952824
200003457207.0,2020-11,50,283,705.8258303862808
200003490509.0,2020-11,41,243,295.56741929736927
5057747.0,2020-12,50,281,114.17932815517821
6056636.0,2020-12,58,341,264.7883483072483
6163071.0,2020-12,25,142,415.8437962925964
6358960.0,2020-12,34,201,554.9858979520479
34070557.0,2020-12,31,174,287.30624906204906
34089938.0,2020-12,64,365,224.42383917748919
200002461.0,2020-12,96,568,270.4858919080919
200079753.0,2020-12,29,167,259.6633685148185
202079531.0,2020-12,54,305,158.12990858585854
207181897.0,2020-12,59,335,255.54696586191588
217099610.0,2020-12,62,354,447.77097836330347
5300034546.0,2020-12,66,375,272.93889438894445
5300062362.0,2020-12,25,144,341.25480013320015
5870074667.0,2020-12,28,157,239.58441040626042
10000446931.0,2020-12,28,159,482.7542789377291
10008312603.0,2020-12,36,202,258.1915761516261
10009807575.0,2020-12,17,97,370.1296924519923
10022801306.0,2020-12,17,100,299.2686984792985
10033525919.0,2020-12,22,128,95.08090491175486
10033614968.0,2020-12,35,197,130.75951933621923
10034510344.0,2020-12,26,155,182.60716016206013
10070494693.0,2020-12,52,306,243.54126233766235
100020627289.0,2020-12,34,196,271.56509962259963
100021398034.0,2020-12,34,191,300.96996938061943
100021816733.0,2020-12,48,273,276.3904431235431
100021889578.0,2020-12,12,67,210.88836993284494
100021928801.0,2020-12,41,234,244.66001266511267
100021944715.0,2020-12,30,173,137.38964083694083
100021957127.0,2020-12,29,168,287.1828105949606
100022544848.0,2020-12,33,189,95.14933105228104
100022656940.0,2020-12,36,202,311.0874474747475
100022704949.0,2020-12,34,196,281.3939181707182
200001421543.0,2020-12,28,161,269.0279294205794
200003412519.0,2020-12,27,161,494.6678888278391
5024623.0,2021-01,56,315,275.1591521645022
5092447.0,2021-01,29,167,231.07801962481963
5097986.0,2021-01,37,210,337.6316505272505
5104794.0,2021-01,41,234,175.5322421411922
6056640.0,2021-01,64,381,216.2128464313464
6079942.0,2021-01,24,135,182.09344585969592
6168419.0,2021-01,16,93,236.90429055944054
12022412.0,2021-01,38,214,256.9139621822622
12101095.0,2021-01,61,360,202.13826608946607
12111956.0,2021-01,49,275,229.04165331890331
12157239.0,2021-01,44,247,270.568204989455
34041975.0,2021-01,36,206,223.3545817044067
34145097.0,2021-01,16,92,190.0331852813853
128018960.0,2021-01,53,302,151.13996206016202
200226924.0,2021-01,23,133,201.54646580086583
207164652.0,2021-01,18,103,375.15387748917743
207200351.0,2021-01,27,156,160.43117549117548
217051588.0,2021-01,75,425,98.38583454323435
217113700.0,2021-01,71,417,191.42949639249642
217131389.0,2021-01,34,192,299.7996471417472
5300006416.0,2021-01,70,399,227.72872634587634
5300049029.0,2021-01,39,223,171.34381926961936
5300068652.0,2021-01,26,146,231.11501502386503
10002252265.0,2021-01,47,264,419.5741553391053
10003975462.0,2021-01,22,124,235.01640033855034
10012791471.0,2021-01,56,320,234.48622835497835
10033423120.0,2021-01,25,145,246.9731533910534
10070245241.0,2021-01,17,95,205.26170230880228
10070266554.0,2021-01,36,206,261.60031107781106
10070496104.0,2021-01,25,150,234.80936175491175
10070706289.0,2021-01,15,87,145.60310193140194
100020437172.0,2021-01,50,286,295.81793182928186
100020600834.0,2021-01,33,186,299.7950397546898
100021061512.0,2021-01,40,228,124.37569358419367
100021481119.0,2021-01,37,208,91.41790829725838
100021799278.0,2021-01,30,168,264.7133628482628
100021843160.0,2021-01,77,436,191.2050312409812
100021910139.0,2021-01,24,137,185.3907755522255
100022674374.0,2021-01,35,196,264.26834451659454
100022751008.0,2021-01,40,226,194.9683629148629
100022764064.0,2021-01,41,231,223.4000701631702
100022809685.0,2021-01,49,278,224.07856374736372
100022961609.0,2021-01,115,674,236.3537023088023
200000305230.0,2021-01,42,240,232.45962424242424
200000467021.0,2021-01,41,230,351.5174086913087
200000491011.0,2021-01,38,223,198.4563617216117
200003407724.0,2021-01,47,277,163.89054740814743
5016811.0,2021-02,24,135,230.11874935064935
5049527.0,2021-02,69,393,192.37806699966706
5146811.0,2021-02,28,158,171.57700415140414
12137504.0,2021-02,37,210,453.1499938672437
12148401.0,2021-02,48,272,360.12472763902764
12169268.0,2021-02,45,257,183.58321380286384
34030720.0,2021-02,26,149,219.85238805083804
34043632.0,2021-02,32,179,117.95088359418361
34051952.0,2021-02,63,355,196.4762151515152
34130903.0,2021-02,54,306,210.75980369630372
48051568.0,2021-02,42,250,510.6397250971253
48064390.0,2021-02,32,184,310.66487734487737
48115074.0,2021-02,39,232,169.44469082029087
48128162.0,2021-02,29,174,332.43016639471637
121029986.0,2021-02,24,141,329.2555457486958
200097687.0,2021-02,19,111,497.0171164724163
200196383.0,2021-02,27,162,365.5595274336775
202107590.0,2021-02,41,241,225.29875284715283
202110230.0,2021-02,31,177,275.3946633033633
202151718.0,2021-02,26,149,157.62124439449445
207147933.0,2021-02,90,534,327.72666031191034
217006646.0,2021-02,33,187,502.11861452158934
217071554.0,2021-02,23,132,180.2300255411255
10001264118.0,2021-02,15,84,204.5557763680764
10008304828.0,2021-02,29,166,176.80516739730854
10009012402.0,2021-02,56,319,273.6584346183229
10009141562.0,2021-02,59,335,422.1466961427461
10009143631.0,2021-02,38,218,228.32526848151846
10010231094.0,2021-02,20,114,231.2088501110001
10033560694.0,2021-02,30,171,432.0546020923522
10033613618.0,2021-02,19,105,405.55276998556997
10070025874.0,2021-02,17,99,276.31532412587416
10090199004.0,2021-02,26,150,138.90372148407147
10094587965.0,2021-02,67,399,154.13095034410034
100020248176.0,2021-02,37,209,185.59727801087803
100020688221.0,2021-02,34,192,369.3191205738706
100021052368.0,2021-02,42,241,161.21813766233768
100021070126.0,2021-02,49,278,154.11353545898527
100021151634.0,2021-02,56,315,646.8753532856033
100021371503.0,2021-02,24,137,125.69151771561776
100021402858.0,2021-02,105,621,294.75716404706407
100021576318.0,2021-02,40,236,301.61483270063263
100021797828.0,2021-02,28,161,147.37919235209228
100021906030.0,2021-02,45,252,191.55314617604617
100021942948.0,2021-02,46,262,424.9862296536797
100022213618.0,2021-02,41,235,286.4827626151626
100022321848.0,2021-02,54,305,187.78701065601064
100022604071.0,2021-02,20,112,285.8680678321678
100022644492.0,2021-02,94,547,212.256977994228
100022907181.0,2021-02,53,312,279.4851038239538
100023027874.0,2021-02,37,210,219.96260496725495
200000472035.0,2021-02,102,602,171.45984438894436
200000561574.0,2021-02,37,209,297.00463308358303
200003367731.0,2021-02,18,105,267.74418362193364
5090258.0,2021-03,45,254,212.1129910977911
5115009.0,2021-03,30,148,209.48690808635806
6162705.0,2021-03,31,183,721.2419108447109
6358087.0,2021-03,23,134,123.38630873570871
12023085.0,2021-03,46,261,179.35993217893218
12162882.0,2021-03,17,98,293.7715616217116
34086801.0,2021-03,37,212,271.9811102286602
46016027.0,2021-03,42,239,297.8843726107226
48083404.0,2021-03,53,300,102.7807669108669
121043619.0,2021-03,54,307,289.41478470418474
128030975.0,2021-03,96,565,301.14390245310244
200008154.0,2021-03,63,358,251.1821106060606
200050613.0,2021-03,37,210,203.19544337884338
200091868.0,2021-03,38,215,240.06863333333334
200093284.0,2021-03,48,274,331.81355359085364
202098805.0,2021-03,98,582,168.0444395826396
202128261.0,2021-03,56,319,283.74356087801084
202201355.0,2021-03,65,367,317.68858546453544
217004680.0,2021-03,81,459,305.46641127761126
5300076592.0,2021-03,29,163,252.64405988455988
5870095409.0,2021-03,36,202,336.138400943501
5870099345.0,2021-03,35,198,183.1375085858586
5870116928.0,2021-03,52,297,257.75314307359304
5870119211.0,2021-03,29,162,293.9290008713509
10008325379.0,2021-03,30,179,313.45629655899654
10009148283.0,2021-03,15,87,162.10970177045175
10009150711.0,2021-03,109,647,240.78291072816072
10010221702.0,2021-03,39,229,179.53779855699855
